session_id,user_id,start_ts,device,channel,campaign_id,is_new_user,variant,has_product_view,has_add_to_cart,has_begin_checkout,has_payment_attempt,has_purchase,session_duration_sec,time_to_cart_sec,time_to_checkout_sec,time_to_purchase_sec,time_to_payment_sec,net_amount,gross_amount,discount_amount
s0002232,guest,2025-11-07 14:36:31,web,email,c016,0,not-eligible,0,0,0,0,0,5.0,,,,,0.0,0.0,0.0
s0002233,u000091,2025-11-21 20:31:38,mobile,organic,c024,1,not-eligible,0,0,0,0,0,92.0,,,,,0.0,0.0,0.0
s0002234,u001055,2025-11-25 17:50:41,web,search,c005,0,not-eligible,1,1,1,1,1,285.0,233.0,251.0,285.0,273.0,2514.92,2752.47,237.55
s0002235,u001578,2025-12-27 18:15:20,mobile,email,c030,0,not-eligible,0,0,0,0,0,101.0,,,,,0.0,0.0,0.0
s0002236,guest,2025-12-24 21:40:18,mobile,email,c022,0,not-eligible,0,0,0,0,0,116.0,,,,,0.0,0.0,0.0
s0002237,u001513,2026-01-04 10:38:49,web,paid_social,c026,0,b,1,0,0,0,0,121.0,,,,,0.0,0.0,0.0
s0002238,u002129,2025-12-31 09:46:39,mobile,organic,c010,0,not-eligible,0,0,0,0,0,82.0,,,,,0.0,0.0,0.0
s0002239,u001957,2025-12-14 02:00:33,mobile,organic,c018,0,not-eligible,1,0,0,0,0,129.0,,,,,0.0,0.0,0.0
s0002240,u001388,2025-11-03 00:51:53,web,organic,c003,1,a,1,1,1,1,1,250.0,156.0,187.0,250.0,226.0,13165.27,13949.42,784.15
s0002241,u001603,2025-12-17 15:09:34,mobile,email,c015,0,not-eligible,1,0,0,0,0,56.0,,,,,0.0,0.0,0.0
s0002242,u000195,2026-01-09 06:37:27,mobile,organic,c015,0,not-eligible,0,0,0,0,0,97.0,,,,,0.0,0.0,0.0
s0002243,u000188,2025-12-18 07:49:58,web,organic,c019,1,a,0,0,0,0,0,89.0,,,,,0.0,0.0,0.0
s0002244,guest,2026-01-10 01:07:45,web,organic,c040,0,not-eligible,1,0,0,0,0,62.0,,,,,0.0,0.0,0.0
s0002245,u001763,2026-01-19 08:31:50,web,search,c025,0,a,0,0,0,0,0,13.0,,,,,0.0,0.0,0.0
s0002246,guest,2025-11-22 18:27:10,unknown,organic,c036,0,not-eligible,0,0,0,0,0,59.0,,,,,0.0,0.0,0.0
s0002247,u001304,2025-12-25 12:52:54,web,search,c009,0,not-eligible,1,1,1,1,1,391.0,233.0,259.0,391.0,329.0,4445.3,4838.1,392.8
s0002248,guest,2025-12-09 00:53:12,mobile,organic,c040,0,not-eligible,0,0,0,0,0,22.0,,,,,0.0,0.0,0.0
s0002249,u000239,2025-12-01 09:18:54,mobile,search,c025,0,not-eligible,1,0,0,0,0,91.0,,,,,0.0,0.0,0.0
s0002250,u000833,2025-11-12 00:41:20,web,organic,c002,0,b,0,0,0,0,0,117.0,,,,,0.0,0.0,0.0
s0002251,u000986,2025-11-12 13:45:06,mobile,search,c035,0,not-eligible,1,0,0,0,0,74.0,,,,,0.0,0.0,0.0
s0002252,u001708,2025-11-07 02:06:58,mobile,paid_social,c007,0,not-eligible,0,0,0,0,0,118.0,,,,,0.0,0.0,0.0
s0002253,u001902,2025-12-17 06:34:49,mobile,search,c033,0,not-eligible,0,0,0,0,0,22.0,,,,,0.0,0.0,0.0
s0002254,u002077,2025-11-03 05:24:39,mobile,organic,c010,1,not-eligible,1,0,0,0,0,127.0,,,,,0.0,0.0,0.0
s0002255,u000230,2025-11-29 06:22:15,web,paid_social,c028,0,not-eligible,1,0,0,0,0,215.0,,,,,0.0,0.0,0.0
s0002256,u002034,2025-12-07 12:58:33,mobile,search,c030,0,not-eligible,1,0,0,0,0,61.0,,,,,0.0,0.0,0.0
s0002257,u001140,2025-11-29 21:09:45,web,search,c005,0,a,1,1,0,0,0,196.0,196.0,,,,0.0,0.0,0.0
s0002258,guest,2026-01-06 09:13:26,web,organic,c040,0,not-eligible,1,0,0,0,0,72.0,,,,,0.0,0.0,0.0
s0002259,guest,2025-11-30 07:49:19,web,referral,c036,0,not-eligible,1,1,1,1,0,469.0,258.0,364.0,,469.0,0.0,0.0,0.0
s0002260,u000133,2025-10-28 21:29:36,web,search,c017,0,b,0,0,0,0,0,57.0,,,,,0.0,0.0,0.0
s0002261,u001016,2026-01-18 17:43:37,web,search,c010,1,a,1,0,0,0,0,117.0,,,,,0.0,0.0,0.0
s0002262,guest,2026-01-05 11:44:26,web,organic,c024,0,not-eligible,1,0,0,0,0,105.0,,,,,0.0,0.0,0.0
s0002263,u002137,2025-12-19 20:16:12,web,paid_social,c032,0,a,1,0,0,0,0,68.0,,,,,0.0,0.0,0.0
s0002264,u000635,2025-12-28 12:14:06,web,organic,c004,0,b,1,1,1,1,1,356.0,189.0,245.0,356.0,294.0,14998.36,15809.35,810.99
s0002265,guest,2025-11-01 23:28:05,web,paid_social,c007,0,not-eligible,1,0,0,0,0,68.0,,,,,0.0,0.0,0.0
s0002266,u001283,2025-12-29 08:57:07,web,organic,c026,0,a,1,1,0,0,0,202.0,202.0,,,,0.0,0.0,0.0
s0002267,u000347,2025-11-09 03:18:49,mobile,organic,c012,0,not-eligible,1,1,1,1,1,281.0,71.0,100.0,281.0,217.0,1635.41,1609.26,92.81
s0002268,u002153,2025-12-04 10:45:52,mobile,paid_social,c037,0,not-eligible,0,0,0,0,0,75.0,,,,,0.0,0.0,0.0
s0002269,u000722,2025-11-06 11:01:08,mobile,search,c022,0,not-eligible,1,0,0,0,0,200.0,,,,,0.0,0.0,0.0
s0002270,guest,2025-12-28 06:45:06,mobile,organic,c027,0,not-eligible,1,0,0,0,0,97.0,,,,,0.0,0.0,0.0
s0002271,u000524,2025-11-12 13:47:36,mobile,email,c014,1,not-eligible,0,0,0,0,0,33.0,,,,,0.0,0.0,0.0
s0002272,guest,2025-11-13 05:30:22,mobile,referral,c027,0,not-eligible,1,0,0,0,0,80.0,,,,,0.0,0.0,0.0
s0002273,u001632,2025-10-31 06:29:47,web,search,c011,1,a,1,0,0,0,0,68.0,,,,,0.0,0.0,0.0
s0002274,u001909,2025-12-25 07:05:09,web,paid_social,c020,0,not-eligible,1,1,1,1,1,449.0,195.0,257.0,449.0,366.0,9791.93,10488.16,696.23
s0002275,u001621,2025-11-17 01:36:02,mobile,search,c001,0,not-eligible,0,0,0,0,0,118.0,,,,,0.0,0.0,0.0
s0002276,u001430,2025-12-07 02:03:39,mobile,search,c018,0,not-eligible,1,1,0,0,0,130.0,130.0,,,,0.0,0.0,0.0
s0002277,u000595,2025-11-20 08:13:20,web,paid_social,c031,0,not-eligible,0,0,0,0,0,73.0,,,,,0.0,0.0,0.0
s0002278,u002063,2025-12-30 03:55:51,web,paid_social,c015,0,not-eligible,1,1,1,1,1,287.0,152.0,215.0,287.0,244.0,15434.57,17193.46,1626.9650000000001
s0002279,u002200,2025-11-10 19:46:51,web,organic,c003,1,not-eligible,0,0,0,0,0,33.0,,,,,0.0,0.0,0.0
s0002280,guest,2026-01-14 02:46:43,web,organic,c033,0,not-eligible,1,0,0,0,0,139.0,,,,,0.0,0.0,0.0
s0002281,u001723,2025-11-19 08:40:13,web,search,c012,1,not-eligible,1,1,0,0,0,247.0,247.0,,,,0.0,0.0,0.0
s0002282,u000668,2025-10-30 18:53:44,web,paid_social,c026,0,not-eligible,1,0,0,0,0,90.0,,,,,0.0,0.0,0.0
s0002283,guest,2025-11-12 01:38:07,web,search,c029,0,not-eligible,0,0,0,0,0,84.0,,,,,0.0,0.0,0.0
s0002284,u001772,2025-10-28 02:17:18,mobile,organic,c012,0,not-eligible,0,0,0,0,0,100.0,,,,,0.0,0.0,0.0
s0002285,guest,2025-12-02 15:03:06,mobile,search,c012,0,not-eligible,1,1,0,0,0,196.0,196.0,,,,0.0,0.0,0.0
s0002286,guest,2025-11-12 23:07:07,mobile,paid_social,c021,0,not-eligible,1,0,0,0,0,183.0,,,,,0.0,0.0,0.0
s0002287,u001892,2026-01-09 04:26:08,web,organic,c019,0,a,0,0,0,0,0,62.0,,,,,0.0,0.0,0.0
s0002288,u002054,2025-12-06 23:34:26,web,email,c005,0,b,1,0,0,0,0,160.0,,,,,0.0,0.0,0.0
s0002289,guest,2025-11-11 10:39:07,mobile,search,c004,0,not-eligible,1,0,0,0,0,76.0,,,,,0.0,0.0,0.0
s0002290,guest,2025-12-01 01:19:12,mobile,email,c002,0,not-eligible,1,0,0,0,0,104.0,,,,,0.0,0.0,0.0
s0002291,guest,2025-11-08 01:55:25,mobile,search,c013,0,not-eligible,0,0,0,0,0,38.0,,,,,0.0,0.0,0.0
s0002292,guest,2025-11-06 12:37:53,web,search,c006,0,not-eligible,1,0,0,0,0,60.0,,,,,0.0,0.0,0.0
s0002293,guest,2025-11-17 11:59:38,web,referral,c031,0,not-eligible,1,1,1,1,1,308.0,184.0,209.0,308.0,248.0,2911.98,3113.2,201.22
s0002294,u000713,2025-10-31 04:30:26,web,search,c035,0,not-eligible,1,0,0,0,0,137.0,,,,,0.0,0.0,0.0
s0002295,guest,2025-11-07 10:03:17,web,organic,c032,0,not-eligible,1,1,1,1,1,443.0,246.0,269.0,443.0,351.0,6322.9,6511.06,188.16
s0002296,u000592,2026-01-13 20:45:26,web,referral,c011,0,not-eligible,1,1,0,0,0,107.0,107.0,,,,0.0,0.0,0.0
s0002297,u001686,2025-12-20 10:52:11,web,search,c014,0,a,1,0,0,0,0,91.0,,,,,0.0,0.0,0.0
s0002298,u002193,2026-01-12 08:09:28,web,paid_social,c039,0,a,1,1,1,1,1,413.0,234.0,303.0,413.0,341.0,12962.0,14599.54,1626.9650000000001
s0002299,u000227,2025-11-13 13:21:55,web,organic,c006,0,a,1,1,1,1,1,273.0,173.0,232.0,273.0,267.0,2617.64,2844.6,226.96
s0002300,u002150,2026-01-06 13:43:29,unknown,email,c014,1,not-eligible,0,0,0,0,0,30.0,,,,,0.0,0.0,0.0
s0002301,u000071,2025-11-23 01:05:07,web,referral,c018,0,a,0,0,0,0,0,52.0,,,,,0.0,0.0,0.0
s0002302,guest,2025-11-03 10:02:14,mobile,search,c017,0,not-eligible,1,0,0,0,0,134.0,,,,,0.0,0.0,0.0
s0002303,guest,2026-01-01 20:44:36,mobile,organic,c038,0,not-eligible,0,0,0,0,0,117.0,,,,,0.0,0.0,0.0
s0002304,guest,2025-10-26 19:25:13,web,search,c033,0,not-eligible,1,0,0,0,0,189.0,,,,,0.0,0.0,0.0
s0002305,u001677,2025-11-26 21:03:29,web,organic,c040,0,a,1,0,0,0,0,125.0,,,,,0.0,0.0,0.0
s0002306,u000784,2026-01-03 04:17:45,web,search,c009,0,not-eligible,0,0,0,0,0,29.0,,,,,0.0,0.0,0.0
s0002307,u001511,2025-12-15 23:41:44,web,paid_social,c003,0,a,0,0,0,0,0,69.0,,,,,0.0,0.0,0.0
s0002308,u001870,2025-12-07 01:35:53,mobile,organic,c037,0,not-eligible,1,0,0,0,0,42.0,,,,,0.0,0.0,0.0
s0002309,u000479,2025-11-22 06:25:31,mobile,referral,c006,0,not-eligible,1,1,0,0,0,333.0,333.0,,,,0.0,0.0,0.0
s0002310,u001397,2025-10-28 04:41:48,web,paid_social,c027,0,b,1,0,0,0,0,161.0,,,,,0.0,0.0,0.0
s0002311,u000660,2026-01-18 15:04:32,web,search,c036,0,a,0,0,0,0,0,36.0,,,,,0.0,0.0,0.0
s0002312,u001578,2025-11-06 04:05:14,mobile,search,c003,0,not-eligible,0,0,0,0,0,48.0,,,,,0.0,0.0,0.0
s0002313,guest,2025-11-13 10:02:32,web,email,c025,0,not-eligible,0,0,0,0,0,46.0,,,,,0.0,0.0,0.0
s0002314,u001581,2025-11-11 16:09:15,web,search,c039,1,a,0,0,0,0,0,58.0,,,,,0.0,0.0,0.0
s0002315,u001401,2026-01-11 03:43:46,web,referral,c039,0,a,0,0,0,0,0,39.0,,,,,0.0,0.0,0.0
s0002316,u001399,2025-12-29 04:08:35,web,organic,c012,0,a,0,0,0,0,0,75.0,,,,,0.0,0.0,0.0
s0002317,u000187,2025-12-01 14:24:30,web,organic,c011,1,a,1,1,1,1,1,265.0,100.0,185.0,265.0,218.0,12824.15,13821.37,997.22
s0002318,u001876,2026-01-15 10:17:23,mobile,search,c010,0,not-eligible,0,0,0,0,0,63.0,,,,,0.0,0.0,0.0
s0002319,u000378,2025-10-26 04:35:17,mobile,organic,c024,0,not-eligible,1,0,0,0,0,91.0,,,,,0.0,0.0,0.0
s0002320,u000863,2026-01-09 20:54:15,web,search,c036,0,a,1,0,0,0,0,157.0,,,,,0.0,0.0,0.0
s0002321,u001125,2025-10-26 21:05:57,mobile,search,c037,1,not-eligible,1,0,0,0,0,128.0,,,,,0.0,0.0,0.0
s0002322,u001869,2025-11-25 15:25:06,web,organic,c014,0,not-eligible,0,0,0,0,0,117.0,,,,,0.0,0.0,0.0
s0002323,u001385,2025-10-26 07:13:36,web,organic,c021,1,b,1,0,0,0,0,116.0,,,,,0.0,0.0,0.0
s0002324,u000404,2026-01-19 08:20:57,mobile,organic,c029,0,not-eligible,0,0,0,0,0,68.0,,,,,0.0,0.0,0.0
s0002325,u000631,2026-01-11 17:39:26,mobile,organic,c028,0,not-eligible,0,0,0,0,0,76.0,,,,,0.0,0.0,0.0
s0002326,u000440,2025-12-13 01:44:30,mobile,organic,c002,0,not-eligible,1,0,0,0,0,174.0,,,,,0.0,0.0,0.0
s0002327,guest,2025-11-10 01:07:13,web,organic,c036,0,not-eligible,0,0,0,0,0,62.0,,,,,0.0,0.0,0.0
s0002328,guest,2025-11-15 08:24:57,web,referral,c037,0,not-eligible,0,0,0,0,0,41.0,,,,,0.0,0.0,0.0
s0002329,u001560,2025-11-30 21:35:23,mobile,organic,c026,1,not-eligible,1,0,0,0,0,126.0,,,,,0.0,0.0,0.0
s0002330,u001651,2025-11-19 11:46:52,web,organic,c017,1,not-eligible,1,1,1,1,1,397.0,297.0,343.0,397.0,356.0,10886.52,11767.31,880.79
s0002331,u001545,2025-10-23 08:36:51,mobile,referral,c032,1,not-eligible,0,0,0,0,0,110.0,,,,,0.0,0.0,0.0
s0002332,guest,2025-12-19 12:05:20,mobile,paid_social,c008,0,not-eligible,0,0,0,0,0,50.0,,,,,0.0,0.0,0.0
s0002333,guest,2025-12-15 15:34:49,web,organic,c009,0,not-eligible,1,0,0,0,0,35.0,,,,,0.0,0.0,0.0
s0002334,u000605,2026-01-10 19:53:14,mobile,email,c040,0,not-eligible,1,0,0,0,0,101.0,,,,,0.0,0.0,0.0
s0002335,u000670,2025-12-03 08:34:51,mobile,email,c014,0,not-eligible,1,0,0,0,0,117.0,,,,,0.0,0.0,0.0
s0002336,u000124,2025-11-21 11:08:51,mobile,paid_social,c030,0,not-eligible,0,0,0,0,0,44.0,,,,,0.0,0.0,0.0
s0002337,u000589,2025-12-06 11:27:11,web,paid_social,c017,0,not-eligible,0,0,0,0,0,18.0,,,,,0.0,0.0,0.0
s0002338,u001117,2025-11-07 23:07:02,mobile,paid_social,c032,0,not-eligible,1,0,0,0,0,76.0,,,,,0.0,0.0,0.0
s0002339,guest,2025-12-16 17:44:35,web,referral,c033,0,not-eligible,0,0,0,0,0,71.0,,,,,0.0,0.0,0.0
s0002340,guest,2025-12-29 17:50:49,web,search,c021,0,not-eligible,0,0,0,0,0,64.0,,,,,0.0,0.0,0.0
s0002341,u001307,2025-11-04 06:03:12,mobile,email,c016,0,not-eligible,0,0,0,0,0,22.0,,,,,0.0,0.0,0.0
s0002342,u002138,2025-11-19 02:17:02,mobile,organic,c028,1,not-eligible,1,0,0,0,0,132.0,,,,,0.0,0.0,0.0
s0002343,u001217,2026-01-07 13:01:34,web,paid_social,c009,0,b,1,0,0,0,0,132.0,,,,,0.0,0.0,0.0
s0002344,u001888,2025-12-05 22:31:29,mobile,referral,c012,0,not-eligible,0,0,0,0,0,114.0,,,,,0.0,0.0,0.0
s0002345,u001778,2025-12-08 07:20:35,mobile,organic,c002,0,not-eligible,1,0,0,0,0,85.0,,,,,0.0,0.0,0.0
s0002346,u001078,2025-12-25 10:58:40,mobile,organic,c021,0,not-eligible,1,1,1,1,1,384.0,175.0,245.0,384.0,306.0,2032.24,1991.86,69.21
s0002347,u001920,2025-12-12 10:49:28,web,email,c026,0,a,0,0,0,0,0,110.0,,,,,0.0,0.0,0.0
s0002348,u001900,2025-10-27 16:52:06,web,paid_social,c016,1,not-eligible,1,0,0,0,0,126.0,,,,,0.0,0.0,0.0
s0002349,u000688,2026-01-01 19:08:00,web,paid_social,c030,0,a,0,0,0,0,0,24.0,,,,,0.0,0.0,0.0
s0002350,u000471,2026-01-12 11:54:07,mobile,referral,c018,0,not-eligible,1,0,0,0,0,163.0,,,,,0.0,0.0,0.0
s0002351,u000268,2025-10-26 05:39:17,web,organic,c009,0,not-eligible,1,1,1,1,1,347.0,172.0,179.0,347.0,289.0,12085.23,13326.66,1241.43
s0002352,guest,2025-11-01 08:28:32,web,paid_social,c001,0,not-eligible,1,0,0,0,0,171.0,,,,,0.0,0.0,0.0
s0002353,u000973,2025-12-23 14:50:33,mobile,paid_social,c035,0,not-eligible,1,1,1,1,0,275.0,165.0,185.0,,275.0,0.0,0.0,0.0
s0002354,u001248,2025-12-14 20:14:23,mobile,organic,c033,0,not-eligible,1,0,0,0,0,122.0,,,,,0.0,0.0,0.0
s0002355,u000602,2025-11-24 20:48:46,mobile,organic,c018,0,not-eligible,0,0,0,0,0,61.0,,,,,0.0,0.0,0.0
s0002356,guest,2025-12-08 23:21:11,mobile,paid_social,c009,0,not-eligible,1,0,0,0,0,104.0,,,,,0.0,0.0,0.0
s0002357,u000886,2025-12-23 17:47:14,mobile,paid_social,c024,0,not-eligible,1,1,0,0,0,246.0,246.0,,,,0.0,0.0,0.0
s0002358,guest,2025-12-05 20:14:43,mobile,paid_social,c019,0,not-eligible,1,0,0,0,0,85.0,,,,,0.0,0.0,0.0
s0002359,u000386,2025-11-03 01:22:58,mobile,search,c015,1,not-eligible,1,0,0,0,0,172.0,,,,,0.0,0.0,0.0
s0002360,u001725,2025-10-29 11:45:28,mobile,paid_social,c027,1,not-eligible,1,0,0,0,0,85.0,,,,,0.0,0.0,0.0
s0002361,guest,2025-11-29 22:30:39,web,organic,c010,0,not-eligible,0,0,0,0,0,50.0,,,,,0.0,0.0,0.0
s0002362,u000529,2026-01-12 12:00:26,web,organic,c002,0,not-eligible,1,0,0,0,0,105.0,,,,,0.0,0.0,0.0
s0002363,u000033,2025-12-10 15:22:45,web,paid_social,c007,0,a,1,0,0,0,0,162.0,,,,,0.0,0.0,0.0
s0002364,u000225,2025-11-22 16:19:53,mobile,paid_social,c014,1,not-eligible,0,0,0,0,0,69.0,,,,,0.0,0.0,0.0
s0002365,u000593,2026-01-11 05:22:53,web,email,c034,0,not-eligible,1,0,0,0,0,68.0,,,,,0.0,0.0,0.0
s0002366,guest,2025-11-25 10:01:17,web,search,c011,0,not-eligible,0,0,0,0,0,20.0,,,,,0.0,0.0,0.0
s0002367,guest,2025-12-06 06:19:57,mobile,email,c039,0,not-eligible,0,0,0,0,0,54.0,,,,,0.0,0.0,0.0
s0002368,u002096,2025-10-31 22:12:52,mobile,referral,c006,1,not-eligible,1,0,0,0,0,108.0,,,,,0.0,0.0,0.0
s0002369,u000656,2025-12-26 19:21:43,mobile,search,c040,1,not-eligible,1,1,0,0,0,125.0,125.0,,,,0.0,0.0,0.0
s0002370,u001402,2025-12-23 11:13:49,mobile,search,c033,0,not-eligible,1,0,0,0,0,118.0,,,,,0.0,0.0,0.0
s0002371,u000591,2025-12-31 22:08:35,web,referral,c003,0,not-eligible,0,0,0,0,0,36.0,,,,,0.0,0.0,0.0
s0002372,u000314,2025-11-19 16:59:21,web,organic,c022,1,not-eligible,1,0,0,0,0,147.0,,,,,0.0,0.0,0.0
s0002373,u001195,2025-11-29 16:27:03,mobile,paid_social,c028,0,not-eligible,0,0,0,0,0,62.0,,,,,0.0,0.0,0.0
s0002374,guest,2025-11-05 14:11:39,mobile,search,c019,0,not-eligible,0,0,0,0,0,9.0,,,,,0.0,0.0,0.0
s0002375,u001674,2026-01-16 05:54:24,web,search,c040,0,a,0,0,0,0,0,105.0,,,,,0.0,0.0,0.0
s0002376,u000257,2025-10-29 04:30:11,web,email,c006,1,a,0,0,0,0,0,106.0,,,,,0.0,0.0,0.0
s0002377,u001644,2025-12-18 20:26:41,web,organic,c022,0,a,1,1,0,0,0,252.0,252.0,,,,0.0,0.0,0.0
s0002378,u000668,2025-12-23 21:55:55,web,organic,c021,0,b,1,0,0,0,0,98.0,,,,,0.0,0.0,0.0
s0002379,u000613,2025-11-04 15:17:12,web,organic,c025,0,b,0,0,0,0,0,107.0,,,,,0.0,0.0,0.0
s0002380,guest,2025-11-23 07:40:27,web,email,c011,0,not-eligible,1,1,0,0,0,188.0,188.0,,,,0.0,0.0,0.0
s0002381,u000450,2025-10-25 07:43:46,web,search,c020,1,b,1,0,0,0,0,122.0,,,,,0.0,0.0,0.0
s0002382,u001073,2025-12-10 12:50:59,mobile,paid_social,c006,0,not-eligible,1,0,0,0,0,143.0,,,,,0.0,0.0,0.0
s0002383,u000417,2026-01-18 23:38:33,mobile,organic,c005,0,not-eligible,1,1,1,1,1,490.0,264.0,364.0,490.0,371.0,2797.59,3065.32,267.73
s0002384,u000707,2025-11-29 03:07:39,web,search,c022,0,not-eligible,1,0,0,0,0,71.0,,,,,0.0,0.0,0.0
s0002385,u001167,2026-01-18 12:59:38,web,search,c030,0,b,0,0,0,0,0,25.0,,,,,0.0,0.0,0.0
s0002386,u000215,2025-11-01 19:13:23,web,organic,c028,0,not-eligible,1,1,1,1,1,274.0,140.0,173.0,274.0,194.0,11054.1,11871.9,817.8
s0002387,u001926,2025-11-25 18:16:39,mobile,search,c039,0,not-eligible,0,0,0,0,0,119.0,,,,,0.0,0.0,0.0
s0002388,u000680,2026-01-10 14:49:13,web,organic,c003,0,a,1,1,1,1,1,243.0,133.0,160.0,243.0,200.0,7590.09,8184.95,594.86
s0002389,guest,2026-01-08 08:14:18,mobile,organic,c018,0,not-eligible,0,0,0,0,0,112.0,,,,,0.0,0.0,0.0
s0002390,u001425,2025-11-19 13:32:02,web,search,c003,0,b,0,0,0,0,0,12.0,,,,,0.0,0.0,0.0
s0002391,guest,2025-12-21 12:22:30,mobile,search,c015,0,not-eligible,1,0,0,0,0,189.0,,,,,0.0,0.0,0.0
s0002392,u000636,2026-01-09 04:40:55,web,organic,c030,0,a,1,0,0,0,0,125.0,,,,,0.0,0.0,0.0
s0002393,u000379,2025-12-29 11:01:53,mobile,search,c024,0,not-eligible,1,0,0,0,0,150.0,,,,,0.0,0.0,0.0
s0002394,guest,2025-12-17 00:05:05,mobile,search,c009,0,not-eligible,1,0,0,0,0,74.0,,,,,0.0,0.0,0.0
s0002395,u000505,2025-11-04 04:08:22,web,referral,c003,0,b,1,0,0,0,0,76.0,,,,,0.0,0.0,0.0
s0002396,u001199,2025-10-28 00:15:43,web,paid_social,c007,0,a,0,0,0,0,0,90.0,,,,,0.0,0.0,0.0
s0002397,guest,2025-12-15 18:09:36,web,referral,c017,0,not-eligible,0,0,0,0,0,30.0,,,,,0.0,0.0,0.0
s0002398,u001658,2025-12-05 11:10:17,web,search,c039,0,not-eligible,1,0,0,0,0,132.0,,,,,0.0,0.0,0.0
s0002399,u002121,2025-11-11 20:44:07,mobile,email,c016,0,not-eligible,0,0,0,0,0,71.0,,,,,0.0,0.0,0.0
s0002400,u001827,2025-11-16 18:57:32,mobile,organic,c008,0,not-eligible,1,1,1,1,1,381.0,196.0,231.0,381.0,339.0,3920.87,4078.11,157.24
s0002401,u000786,2025-11-25 17:29:04,mobile,search,c011,1,not-eligible,1,0,0,0,0,180.0,,,,,0.0,0.0,0.0
s0002402,guest,2025-12-05 00:54:04,web,search,c028,0,not-eligible,0,0,0,0,0,102.0,,,,,0.0,0.0,0.0
s0002403,guest,2025-11-25 13:32:07,web,paid_social,c012,0,not-eligible,1,0,0,0,0,181.0,,,,,0.0,0.0,0.0
s0002404,u001565,2025-11-25 07:07:34,mobile,email,c033,1,not-eligible,1,0,0,0,0,69.0,,,,,0.0,0.0,0.0
s0002405,u000917,2025-10-31 20:33:32,web,paid_social,c002,1,a,1,0,0,0,0,150.0,,,,,0.0,0.0,0.0
s0002406,u001834,2026-01-07 08:15:05,web,organic,c014,0,a,0,0,0,0,0,96.0,,,,,0.0,0.0,0.0
s0002407,u000300,2025-12-15 06:20:56,web,paid_social,c011,0,a,1,0,0,0,0,56.0,,,,,0.0,0.0,0.0
s0002408,u001481,2025-11-03 14:09:24,web,paid_social,c019,0,not-eligible,1,1,1,1,1,242.0,121.0,149.0,242.0,165.0,6776.11,7206.87,430.76
s0002409,guest,2025-11-28 14:08:41,mobile,organic,c016,0,not-eligible,1,1,0,0,0,156.0,156.0,,,,0.0,0.0,0.0
s0002410,u001160,2025-11-27 22:40:57,web,organic,c023,1,a,0,0,0,0,0,27.0,,,,,0.0,0.0,0.0
s0002411,u001349,2025-12-14 11:55:02,web,paid_social,c014,0,not-eligible,1,0,0,0,0,231.0,,,,,0.0,0.0,0.0
s0002412,u000132,2025-12-15 05:44:04,web,organic,c009,0,a,1,0,0,0,0,206.0,,,,,0.0,0.0,0.0
s0002413,u001331,2025-12-18 12:15:21,web,organic,c026,0,a,0,0,0,0,0,37.0,,,,,0.0,0.0,0.0
s0002414,u000639,2025-12-23 06:02:48,web,email,c012,1,b,1,0,0,0,0,93.0,,,,,0.0,0.0,0.0
s0002415,u002188,2025-10-30 17:49:15,web,referral,c036,1,b,0,0,0,0,0,22.0,,,,,0.0,0.0,0.0
s0002416,u000704,2025-11-17 21:12:29,web,search,c039,0,a,0,0,0,0,0,98.0,,,,,0.0,0.0,0.0
s0002417,u000691,2025-10-23 00:02:50,web,referral,c010,0,b,1,0,0,0,0,175.0,,,,,0.0,0.0,0.0
s0002418,u000870,2025-12-01 08:36:06,mobile,email,c011,0,not-eligible,1,0,0,0,0,96.0,,,,,0.0,0.0,0.0
s0002419,u001534,2025-11-29 02:08:42,web,search,c039,1,b,1,1,1,1,1,394.0,169.0,221.0,394.0,280.0,8549.55,9206.87,657.32
s0002420,u002092,2025-12-26 12:43:20,mobile,paid_social,c033,0,not-eligible,1,0,0,0,0,102.0,,,,,0.0,0.0,0.0
s0002421,u000762,2025-11-05 11:32:55,web,referral,c018,1,a,0,0,0,0,0,12.0,,,,,0.0,0.0,0.0
s0002422,u000460,2025-12-17 06:36:15,web,paid_social,c022,1,a,1,0,0,0,0,18.0,,,,,0.0,0.0,0.0
s0002423,u001682,2025-11-18 01:02:08,mobile,organic,c010,1,not-eligible,1,0,0,0,0,45.0,,,,,0.0,0.0,0.0
s0002424,u001192,2025-11-24 19:30:56,web,organic,c026,0,not-eligible,1,1,1,1,1,367.0,209.0,299.0,367.0,323.0,19970.042499999996,21512.159999999996,1419.33
s0002425,u001001,2025-12-25 04:14:08,web,search,c038,1,not-eligible,1,0,0,0,0,129.0,,,,,0.0,0.0,0.0
s0002426,u002181,2025-10-27 21:07:11,web,organic,c019,1,b,1,0,0,0,0,32.0,,,,,0.0,0.0,0.0
s0002427,u001091,2025-11-21 06:59:13,web,organic,c018,0,a,0,0,0,0,0,102.0,,,,,0.0,0.0,0.0
s0002428,guest,2025-11-25 15:50:03,mobile,search,c024,0,not-eligible,1,0,0,0,0,96.0,,,,,0.0,0.0,0.0
s0002429,u002160,2025-12-24 20:35:40,mobile,organic,c033,0,not-eligible,0,0,0,0,0,66.0,,,,,0.0,0.0,0.0
s0002430,u000460,2025-11-08 08:54:03,web,organic,c022,1,b,0,0,0,0,0,46.0,,,,,0.0,0.0,0.0
